target_type,target_id,user_id,content,like_count,status,created_at,parent_id
course,1467,5,course#1467 评论 5：希望后续更新更多进阶内容。,7,normal,2026-01-22T10:48:13.288Z,
course,1467,6,course#1467 评论 6：这节课讲得很清楚，重点很明确。,3,normal,2026-01-22T10:48:13.288Z,
course,1468,1,course#1468 评论 1：案例很贴近实际，学完能直接上手。,4,normal,2026-01-29T10:48:13.288Z,
course,1468,2,course#1468 评论 2：重点知识点总结得不错，复习方便。,2,normal,2026-01-31T10:48:13.288Z,
course,1468,3,course#1468 评论 3：讲师讲解很细，适合零基础。,7,normal,2026-02-04T10:48:13.288Z,
course,1468,4,course#1468 评论 4：这节课讲得很清楚，重点很明确。,3,normal,2026-01-30T10:48:13.288Z,
course,1468,5,course#1468 评论 5：重点知识点总结得不错，复习方便。,4,normal,2026-02-01T10:48:13.288Z,
course,1468,6,course#1468 评论 6：重点知识点总结得不错，复习方便。,4,normal,2026-02-02T10:48:13.288Z,
course,1469,1,course#1469 评论 1：这节课讲得很清楚，重点很明确。,5,normal,2026-02-01T10:48:13.288Z,
course,1469,2,course#1469 评论 2：这节课讲得很清楚，重点很明确。,7,normal,2026-01-31T10:48:13.288Z,
course,1469,3,course#1469 评论 3：这节课讲得很清楚，重点很明确。,2,normal,2026-01-24T10:48:13.288Z,
course,1469,4,course#1469 评论 4：希望后续更新更多进阶内容。,2,normal,2026-01-29T10:48:13.288Z,
course,1469,5,course#1469 评论 5：讲师讲解很细，适合零基础。,5,normal,2026-01-30T10:48:13.288Z,
course,1469,6,course#1469 评论 6：这节课讲得很清楚，重点很明确。,0,normal,2026-01-30T10:48:13.288Z,
course,1470,1,course#1470 评论 1：节奏刚好，建议再补充一点练习题。,5,normal,2026-01-31T10:48:13.288Z,
course,1470,2,course#1470 评论 2：这节课讲得很清楚，重点很明确。,5,normal,2026-01-27T10:48:13.288Z,
course,1470,3,course#1470 评论 3：如果能加配套资料就更好了。,6,normal,2026-01-22T10:48:13.288Z,
course,1470,4,course#1470 评论 4：课程结构清晰，学习路线明了。,5,normal,2026-01-23T10:48:13.288Z,
course,1470,5,course#1470 评论 5：实例讲解很实用，收藏了。,7,normal,2026-01-25T10:48:13.288Z,
course,1470,6,course#1470 评论 6：课程结构清晰，学习路线明了。,0,normal,2026-01-29T10:48:13.288Z,
course,1471,1,course#1471 评论 1：节奏刚好，建议再补充一点练习题。,3,normal,2026-01-24T10:48:13.288Z,
course,1471,2,course#1471 评论 2：内容有深度但不晦涩，体验很好。,1,normal,2026-02-04T10:48:13.288Z,
course,1471,3,course#1471 评论 3：课程结构清晰，学习路线明了。,4,normal,2026-02-01T10:48:13.288Z,
course,1471,4,course#1471 评论 4：如果能加配套资料就更好了。,2,normal,2026-02-04T10:48:13.288Z,
course,1471,5,course#1471 评论 5：内容有深度但不晦涩，体验很好。,7,normal,2026-02-01T10:48:13.288Z,
course,1471,6,course#1471 评论 6：案例很贴近实际，学完能直接上手。,2,normal,2026-01-24T10:48:13.288Z,
course,1472,1,course#1472 评论 1：内容有深度但不晦涩，体验很好。,3,normal,2026-01-23T10:48:13.288Z,
course,1472,2,course#1472 评论 2：节奏刚好，建议再补充一点练习题。,1,normal,2026-02-02T10:48:13.288Z,
course,1472,3,course#1472 评论 3：实例讲解很实用，收藏了。,0,normal,2026-01-31T10:48:13.288Z,
course,1472,4,course#1472 评论 4：实例讲解很实用，收藏了。,6,normal,2026-01-29T10:48:13.288Z,
course,1472,5,course#1472 评论 5：这节课讲得很清楚，重点很明确。,1,normal,2026-01-28T10:48:13.288Z,
course,1472,6,course#1472 评论 6：重点知识点总结得不错，复习方便。,2,normal,2026-01-24T10:48:13.288Z,
course,1473,1,course#1473 评论 1：讲师讲解很细，适合零基础。,7,normal,2026-02-02T10:48:13.288Z,
course,1473,2,course#1473 评论 2：课程结构清晰，学习路线明了。,2,normal,2026-02-03T10:48:13.288Z,
course,1473,3,course#1473 评论 3：希望后续更新更多进阶内容。,7,normal,2026-02-02T10:48:13.288Z,
course,1473,4,course#1473 评论 4：这节课讲得很清楚，重点很明确。,2,normal,2026-01-29T10:48:13.288Z,
course,1473,5,course#1473 评论 5：课程结构清晰，学习路线明了。,7,normal,2026-01-24T10:48:13.288Z,
course,1473,6,course#1473 评论 6：这节课讲得很清楚，重点很明确。,3,normal,2026-01-28T10:48:13.288Z,
course,1474,1,course#1474 评论 1：如果能加配套资料就更好了。,5,normal,2026-02-02T10:48:13.288Z,
course,1474,2,course#1474 评论 2：这节课讲得很清楚，重点很明确。,2,normal,2026-02-03T10:48:13.288Z,
course,1474,3,course#1474 评论 3：讲师讲解很细，适合零基础。,5,normal,2026-02-04T10:48:13.288Z,
course,1474,4,course#1474 评论 4：如果能加配套资料就更好了。,0,normal,2026-01-25T10:48:13.288Z,
course,1474,5,course#1474 评论 5：实例讲解很实用，收藏了。,1,normal,2026-02-04T10:48:13.288Z,
course,1474,6,course#1474 评论 6：案例很贴近实际，学完能直接上手。,4,normal,2026-01-29T10:48:13.288Z,
course,1475,1,course#1475 评论 1：这节课讲得很清楚，重点很明确。,1,normal,2026-02-04T10:48:13.288Z,
course,1475,2,course#1475 评论 2：实例讲解很实用，收藏了。,5,normal,2026-01-26T10:48:13.288Z,
course,1475,3,course#1475 评论 3：讲师讲解很细，适合零基础。,5,normal,2026-01-30T10:48:13.288Z,
course,1475,4,course#1475 评论 4：案例很贴近实际，学完能直接上手。,2,normal,2026-02-01T10:48:13.288Z,
course,1475,5,course#1475 评论 5：案例很贴近实际，学完能直接上手。,4,normal,2026-02-04T10:48:13.288Z,
course,1475,6,course#1475 评论 6：内容有深度但不晦涩，体验很好。,2,normal,2026-02-02T10:48:13.288Z,
course,1476,1,course#1476 评论 1：如果能加配套资料就更好了。,4,normal,2026-01-25T10:48:13.288Z,
course,1476,2,course#1476 评论 2：节奏刚好，建议再补充一点练习题。,6,normal,2026-02-02T10:48:13.288Z,
course,1476,3,course#1476 评论 3：重点知识点总结得不错，复习方便。,2,normal,2026-02-01T10:48:13.288Z,
course,1476,4,course#1476 评论 4：希望后续更新更多进阶内容。,5,normal,2026-01-27T10:48:13.288Z,
course,1476,5,course#1476 评论 5：节奏刚好，建议再补充一点练习题。,0,normal,2026-01-23T10:48:13.288Z,
course,1476,6,course#1476 评论 6：这节课讲得很清楚，重点很明确。,7,normal,2026-01-29T10:48:13.289Z,
course,1477,1,course#1477 评论 1：节奏刚好，建议再补充一点练习题。,1,normal,2026-02-03T10:48:13.289Z,
course,1477,2,course#1477 评论 2：这节课讲得很清楚，重点很明确。,4,normal,2026-02-02T10:48:13.289Z,
course,1477,3,course#1477 评论 3：节奏刚好，建议再补充一点练习题。,3,normal,2026-01-22T10:48:13.289Z,
course,1477,4,course#1477 评论 4：希望后续更新更多进阶内容。,2,normal,2026-01-26T10:48:13.289Z,
course,1477,5,course#1477 评论 5：案例很贴近实际，学完能直接上手。,3,normal,2026-01-31T10:48:13.289Z,
course,1477,6,course#1477 评论 6：重点知识点总结得不错，复习方便。,2,normal,2026-01-28T10:48:13.289Z,
course,1478,1,course#1478 评论 1：实例讲解很实用，收藏了。,1,normal,2026-02-02T10:48:13.289Z,
course,1478,2,course#1478 评论 2：案例很贴近实际，学完能直接上手。,0,normal,2026-01-24T10:48:13.289Z,
course,1478,3,course#1478 评论 3：课程结构清晰，学习路线明了。,2,normal,2026-01-26T10:48:13.289Z,
course,1478,4,course#1478 评论 4：重点知识点总结得不错，复习方便。,2,normal,2026-01-30T10:48:13.289Z,
course,1478,5,course#1478 评论 5：内容有深度但不晦涩，体验很好。,0,normal,2026-01-29T10:48:13.289Z,
course,1478,6,course#1478 评论 6：重点知识点总结得不错，复习方便。,1,normal,2026-01-28T10:48:13.289Z,
course,1479,1,course#1479 评论 1：这节课讲得很清楚，重点很明确。,7,normal,2026-01-28T10:48:13.289Z,
course,1479,2,course#1479 评论 2：课程结构清晰，学习路线明了。,5,normal,2026-02-04T10:48:13.289Z,
course,1479,3,course#1479 评论 3：希望后续更新更多进阶内容。,7,normal,2026-01-28T10:48:13.289Z,
course,1479,4,course#1479 评论 4：如果能加配套资料就更好了。,4,normal,2026-02-02T10:48:13.289Z,
course,1479,5,course#1479 评论 5：重点知识点总结得不错，复习方便。,2,normal,2026-01-27T10:48:13.289Z,
course,1479,6,course#1479 评论 6：希望后续更新更多进阶内容。,0,normal,2026-01-29T10:48:13.289Z,
course,1480,1,course#1480 评论 1：节奏刚好，建议再补充一点练习题。,0,normal,2026-01-28T10:48:13.289Z,
course,1480,2,course#1480 评论 2：如果能加配套资料就更好了。,5,normal,2026-02-02T10:48:13.289Z,
course,1480,3,course#1480 评论 3：实例讲解很实用，收藏了。,6,normal,2026-01-27T10:48:13.289Z,
course,1480,4,course#1480 评论 4：节奏刚好，建议再补充一点练习题。,2,normal,2026-02-04T10:48:13.289Z,
course,1480,5,course#1480 评论 5：案例很贴近实际，学完能直接上手。,1,normal,2026-02-02T10:48:13.289Z,
course,1480,6,course#1480 评论 6：这节课讲得很清楚，重点很明确。,7,normal,2026-01-25T10:48:13.289Z,
course,1481,1,course#1481 评论 1：内容有深度但不晦涩，体验很好。,4,normal,2026-01-30T10:48:13.289Z,
course,1481,2,course#1481 评论 2：节奏刚好，建议再补充一点练习题。,5,normal,2026-02-02T10:48:13.289Z,
course,1481,3,course#1481 评论 3：内容有深度但不晦涩，体验很好。,2,normal,2026-02-01T10:48:13.289Z,
course,1481,4,course#1481 评论 4：节奏刚好，建议再补充一点练习题。,5,normal,2026-01-30T10:48:13.289Z,
course,1481,5,course#1481 评论 5：如果能加配套资料就更好了。,7,normal,2026-01-28T10:48:13.289Z,
course,1481,6,course#1481 评论 6：这节课讲得很清楚，重点很明确。,3,normal,2026-01-26T10:48:13.289Z,
course,1482,1,course#1482 评论 1：希望后续更新更多进阶内容。,5,normal,2026-02-01T10:48:13.289Z,
course,1482,2,course#1482 评论 2：希望后续更新更多进阶内容。,0,normal,2026-01-24T10:48:13.289Z,
course,1482,3,course#1482 评论 3：案例很贴近实际，学完能直接上手。,3,normal,2026-01-30T10:48:13.289Z,
course,1482,4,course#1482 评论 4：内容有深度但不晦涩，体验很好。,4,normal,2026-01-24T10:48:13.289Z,
course,1482,5,course#1482 评论 5：希望后续更新更多进阶内容。,2,normal,2026-01-26T10:48:13.289Z,
course,1482,6,course#1482 评论 6：讲师讲解很细，适合零基础。,1,normal,2026-02-02T10:48:13.289Z,
course,1483,1,course#1483 评论 1：如果能加配套资料就更好了。,6,normal,2026-01-31T10:48:13.289Z,
course,1483,2,course#1483 评论 2：节奏刚好，建议再补充一点练习题。,5,normal,2026-02-04T10:48:13.289Z,
course,1483,3,course#1483 评论 3：希望后续更新更多进阶内容。,0,normal,2026-01-22T10:48:13.289Z,
course,1483,4,course#1483 评论 4：课程结构清晰，学习路线明了。,7,normal,2026-01-23T10:48:13.289Z,
course,1483,5,course#1483 评论 5：讲师讲解很细，适合零基础。,0,normal,2026-01-25T10:48:13.289Z,
course,1483,6,course#1483 评论 6：希望后续更新更多进阶内容。,0,normal,2026-02-02T10:48:13.289Z,
course,1484,1,course#1484 评论 1：希望后续更新更多进阶内容。,2,normal,2026-01-24T10:48:13.289Z,
course,1484,2,course#1484 评论 2：节奏刚好，建议再补充一点练习题。,7,normal,2026-01-22T10:48:13.289Z,
course,1484,3,course#1484 评论 3：实例讲解很实用，收藏了。,5,normal,2026-01-23T10:48:13.289Z,
course,1484,4,course#1484 评论 4：希望后续更新更多进阶内容。,7,normal,2026-01-30T10:48:13.289Z,
course,1484,5,course#1484 评论 5：如果能加配套资料就更好了。,4,normal,2026-02-04T10:48:13.289Z,
course,1484,6,course#1484 评论 6：重点知识点总结得不错，复习方便。,7,normal,2026-01-24T10:48:13.289Z,
course,1485,1,course#1485 评论 1：如果能加配套资料就更好了。,7,normal,2026-01-22T10:48:13.289Z,
course,1485,2,course#1485 评论 2：重点知识点总结得不错，复习方便。,2,normal,2026-01-23T10:48:13.289Z,
course,1485,3,course#1485 评论 3：讲师讲解很细，适合零基础。,2,normal,2026-01-27T10:48:13.289Z,
course,1485,4,course#1485 评论 4：节奏刚好，建议再补充一点练习题。,6,normal,2026-01-22T10:48:13.289Z,
course,1485,5,course#1485 评论 5：如果能加配套资料就更好了。,6,normal,2026-01-25T10:48:13.289Z,
course,1485,6,course#1485 评论 6：内容有深度但不晦涩，体验很好。,0,normal,2026-01-26T10:48:13.289Z,
course,1486,1,course#1486 评论 1：案例很贴近实际，学完能直接上手。,7,normal,2026-01-26T10:48:13.289Z,
course,1486,2,course#1486 评论 2：课程结构清晰，学习路线明了。,6,normal,2026-01-31T10:48:13.289Z,
course,1486,3,course#1486 评论 3：讲师讲解很细，适合零基础。,5,normal,2026-01-29T10:48:13.289Z,
course,1486,4,course#1486 评论 4：希望后续更新更多进阶内容。,5,normal,2026-02-03T10:48:13.289Z,
course,1486,5,course#1486 评论 5：课程结构清晰，学习路线明了。,4,normal,2026-02-03T10:48:13.289Z,
course,1486,6,course#1486 评论 6：实例讲解很实用，收藏了。,6,normal,2026-02-02T10:48:13.289Z,
course,1487,1,course#1487 评论 1：讲师讲解很细，适合零基础。,2,normal,2026-01-24T10:48:13.289Z,
course,1487,2,course#1487 评论 2：内容有深度但不晦涩，体验很好。,7,normal,2026-01-25T10:48:13.289Z,
course,1487,3,course#1487 评论 3：重点知识点总结得不错，复习方便。,1,normal,2026-01-26T10:48:13.289Z,
course,1487,4,course#1487 评论 4：内容有深度但不晦涩，体验很好。,6,normal,2026-01-31T10:48:13.289Z,
course,1487,5,course#1487 评论 5：希望后续更新更多进阶内容。,1,normal,2026-01-25T10:48:13.289Z,
course,1487,6,course#1487 评论 6：希望后续更新更多进阶内容。,7,normal,2026-02-04T10:48:13.289Z,
course,1488,1,course#1488 评论 1：案例很贴近实际，学完能直接上手。,0,normal,2026-01-22T10:48:13.289Z,
course,1488,2,course#1488 评论 2：讲师讲解很细，适合零基础。,0,normal,2026-01-31T10:48:13.289Z,
course,1488,3,course#1488 评论 3：如果能加配套资料就更好了。,0,normal,2026-02-04T10:48:13.289Z,
course,1488,4,course#1488 评论 4：如果能加配套资料就更好了。,1,normal,2026-01-29T10:48:13.289Z,
course,1488,5,course#1488 评论 5：实例讲解很实用，收藏了。,3,normal,2026-01-28T10:48:13.289Z,
course,1488,6,course#1488 评论 6：实例讲解很实用，收藏了。,0,normal,2026-02-02T10:48:13.289Z,
course,1489,1,course#1489 评论 1：节奏刚好，建议再补充一点练习题。,0,normal,2026-01-22T10:48:13.289Z,
course,1489,2,course#1489 评论 2：内容有深度但不晦涩，体验很好。,1,normal,2026-01-25T10:48:13.289Z,
course,1489,3,course#1489 评论 3：如果能加配套资料就更好了。,3,normal,2026-02-01T10:48:13.289Z,
course,1489,4,course#1489 评论 4：重点知识点总结得不错，复习方便。,7,normal,2026-01-31T10:48:13.289Z,
course,1489,5,course#1489 评论 5：讲师讲解很细，适合零基础。,4,normal,2026-01-31T10:48:13.289Z,
course,1489,6,course#1489 评论 6：这节课讲得很清楚，重点很明确。,3,normal,2026-02-04T10:48:13.289Z,
course,1490,1,course#1490 评论 1：这节课讲得很清楚，重点很明确。,3,normal,2026-01-27T10:48:13.289Z,
course,1490,2,course#1490 评论 2：内容有深度但不晦涩，体验很好。,3,normal,2026-02-02T10:48:13.289Z,
course,1490,3,course#1490 评论 3：如果能加配套资料就更好了。,7,normal,2026-01-26T10:48:13.289Z,
course,1490,4,course#1490 评论 4：案例很贴近实际，学完能直接上手。,7,normal,2026-02-01T10:48:13.289Z,
course,1490,5,course#1490 评论 5：课程结构清晰，学习路线明了。,5,normal,2026-01-23T10:48:13.289Z,
course,1490,6,course#1490 评论 6：内容有深度但不晦涩，体验很好。,4,normal,2026-01-23T10:48:13.289Z,
course,1491,1,course#1491 评论 1：实例讲解很实用，收藏了。,4,normal,2026-01-23T10:48:13.289Z,
course,1491,2,course#1491 评论 2：如果能加配套资料就更好了。,1,normal,2026-01-24T10:48:13.289Z,
course,1491,3,course#1491 评论 3：课程结构清晰，学习路线明了。,2,normal,2026-01-25T10:48:13.289Z,
course,1491,4,course#1491 评论 4：课程结构清晰，学习路线明了。,3,normal,2026-01-23T10:48:13.289Z,
course,1491,5,course#1491 评论 5：案例很贴近实际，学完能直接上手。,2,normal,2026-01-24T10:48:13.289Z,
course,1491,6,course#1491 评论 6：这节课讲得很清楚，重点很明确。,5,normal,2026-01-30T10:48:13.289Z,
course,1492,1,course#1492 评论 1：案例很贴近实际，学完能直接上手。,7,normal,2026-02-02T10:48:13.289Z,
course,1492,2,course#1492 评论 2：节奏刚好，建议再补充一点练习题。,0,normal,2026-01-30T10:48:13.289Z,
course,1492,3,course#1492 评论 3：重点知识点总结得不错，复习方便。,7,normal,2026-01-28T10:48:13.289Z,
course,1492,4,course#1492 评论 4：节奏刚好，建议再补充一点练习题。,5,normal,2026-02-03T10:48:13.289Z,
course,1492,5,course#1492 评论 5：如果能加配套资料就更好了。,4,normal,2026-02-02T10:48:13.289Z,
course,1492,6,course#1492 评论 6：希望后续更新更多进阶内容。,0,normal,2026-02-03T10:48:13.289Z,
course,1493,1,course#1493 评论 1：讲师讲解很细，适合零基础。,1,normal,2026-01-29T10:48:13.289Z,
course,1493,2,course#1493 评论 2：如果能加配套资料就更好了。,7,normal,2026-01-31T10:48:13.289Z,
course,1493,3,course#1493 评论 3：内容有深度但不晦涩，体验很好。,6,normal,2026-02-04T10:48:13.289Z,
course,1493,4,course#1493 评论 4：实例讲解很实用，收藏了。,7,normal,2026-01-31T10:48:13.289Z,
course,1493,5,course#1493 评论 5：节奏刚好，建议再补充一点练习题。,7,normal,2026-01-25T10:48:13.289Z,
course,1493,6,course#1493 评论 6：节奏刚好，建议再补充一点练习题。,4,normal,2026-01-24T10:48:13.289Z,
course,1494,1,course#1494 评论 1：案例很贴近实际，学完能直接上手。,1,normal,2026-01-24T10:48:13.289Z,
course,1494,2,course#1494 评论 2：这节课讲得很清楚，重点很明确。,4,normal,2026-01-28T10:48:13.289Z,
course,1494,3,course#1494 评论 3：希望后续更新更多进阶内容。,2,normal,2026-01-26T10:48:13.289Z,
course,1494,4,course#1494 评论 4：节奏刚好，建议再补充一点练习题。,3,normal,2026-01-31T10:48:13.289Z,
course,1494,5,course#1494 评论 5：希望后续更新更多进阶内容。,4,normal,2026-01-26T10:48:13.289Z,
course,1494,6,course#1494 评论 6：案例很贴近实际，学完能直接上手。,3,normal,2026-01-28T10:48:13.289Z,
course,1495,1,course#1495 评论 1：节奏刚好，建议再补充一点练习题。,6,normal,2026-01-31T10:48:13.289Z,
course,1495,2,course#1495 评论 2：这节课讲得很清楚，重点很明确。,7,normal,2026-01-30T10:48:13.289Z,
course,1495,3,course#1495 评论 3：希望后续更新更多进阶内容。,1,normal,2026-01-25T10:48:13.289Z,
course,1495,4,course#1495 评论 4：如果能加配套资料就更好了。,0,normal,2026-01-30T10:48:13.289Z,
course,1495,5,course#1495 评论 5：讲师讲解很细，适合零基础。,4,normal,2026-01-29T10:48:13.289Z,
course,1495,6,course#1495 评论 6：节奏刚好，建议再补充一点练习题。,5,normal,2026-01-28T10:48:13.289Z,
course,1496,1,course#1496 评论 1：这节课讲得很清楚，重点很明确。,6,normal,2026-01-30T10:48:13.289Z,
course,1496,2,course#1496 评论 2：重点知识点总结得不错，复习方便。,6,normal,2026-02-03T10:48:13.289Z,
course,1496,3,course#1496 评论 3：实例讲解很实用，收藏了。,4,normal,2026-01-28T10:48:13.289Z,
course,1496,4,course#1496 评论 4：内容有深度但不晦涩，体验很好。,0,normal,2026-01-29T10:48:13.289Z,
course,1496,5,course#1496 评论 5：讲师讲解很细，适合零基础。,2,normal,2026-02-04T10:48:13.289Z,
course,1496,6,course#1496 评论 6：如果能加配套资料就更好了。,1,normal,2026-02-03T10:48:13.289Z,
course,1497,1,course#1497 评论 1：这节课讲得很清楚，重点很明确。,7,normal,2026-02-03T10:48:13.289Z,
course,1497,2,course#1497 评论 2：这节课讲得很清楚，重点很明确。,3,normal,2026-01-27T10:48:13.289Z,
course,1497,3,course#1497 评论 3：实例讲解很实用，收藏了。,2,normal,2026-01-30T10:48:13.289Z,
course,1497,4,course#1497 评论 4：案例很贴近实际，学完能直接上手。,6,normal,2026-01-23T10:48:13.289Z,
course,1497,5,course#1497 评论 5：实例讲解很实用，收藏了。,6,normal,2026-01-23T10:48:13.289Z,
course,1497,6,course#1497 评论 6：重点知识点总结得不错，复习方便。,1,normal,2026-01-24T10:48:13.289Z,
course,1498,1,course#1498 评论 1：这节课讲得很清楚，重点很明确。,5,normal,2026-02-02T10:48:13.289Z,
course,1498,2,course#1498 评论 2：如果能加配套资料就更好了。,4,normal,2026-02-01T10:48:13.289Z,
course,1498,3,course#1498 评论 3：节奏刚好，建议再补充一点练习题。,5,normal,2026-01-30T10:48:13.289Z,
course,1498,4,course#1498 评论 4：课程结构清晰，学习路线明了。,4,normal,2026-02-01T10:48:13.289Z,
course,1498,5,course#1498 评论 5：内容有深度但不晦涩，体验很好。,6,normal,2026-01-22T10:48:13.289Z,
course,1498,6,course#1498 评论 6：内容有深度但不晦涩，体验很好。,1,normal,2026-01-27T10:48:13.289Z,
course,1499,1,course#1499 评论 1：案例很贴近实际，学完能直接上手。,2,normal,2026-01-27T10:48:13.289Z,
course,1499,2,course#1499 评论 2：案例很贴近实际，学完能直接上手。,7,normal,2026-01-28T10:48:13.289Z,
course,1499,3,course#1499 评论 3：如果能加配套资料就更好了。,5,normal,2026-01-23T10:48:13.289Z,
course,1499,4,course#1499 评论 4：重点知识点总结得不错，复习方便。,1,normal,2026-01-22T10:48:13.289Z,
course,1499,5,course#1499 评论 5：节奏刚好，建议再补充一点练习题。,6,normal,2026-01-28T10:48:13.289Z,
course,1499,6,course#1499 评论 6：讲师讲解很细，适合零基础。,4,normal,2026-02-01T10:48:13.289Z,
video,1,1,video#1 评论 1：实例讲解很实用，收藏了。,0,normal,2026-02-04T10:48:13.289Z,
video,1,2,video#1 评论 2：内容有深度但不晦涩，体验很好。,3,normal,2026-02-04T10:48:13.289Z,
video,1,3,video#1 评论 3：这节课讲得很清楚，重点很明确。,6,normal,2026-01-28T10:48:13.289Z,
video,1,4,video#1 评论 4：课程结构清晰，学习路线明了。,1,normal,2026-01-29T10:48:13.289Z,
video,2,5,video#2 评论 1：案例很贴近实际，学完能直接上手。,7,normal,2026-01-27T10:48:13.289Z,
video,2,6,video#2 评论 2：如果能加配套资料就更好了。,2,normal,2026-01-29T10:48:13.289Z,
video,2,1,video#2 评论 3：希望后续更新更多进阶内容。,1,normal,2026-02-01T10:48:13.289Z,
video,2,2,video#2 评论 4：重点知识点总结得不错，复习方便。,4,normal,2026-02-04T10:48:13.289Z,
video,3,3,video#3 评论 1：讲师讲解很细，适合零基础。,2,normal,2026-01-23T10:48:13.289Z,
video,3,4,video#3 评论 2：这节课讲得很清楚，重点很明确。,3,normal,2026-01-22T10:48:13.289Z,
video,3,5,video#3 评论 3：实例讲解很实用，收藏了。,0,normal,2026-01-25T10:48:13.289Z,
video,3,6,video#3 评论 4：案例很贴近实际，学完能直接上手。,3,normal,2026-01-27T10:48:13.289Z,
video,4,1,video#4 评论 1：希望后续更新更多进阶内容。,0,normal,2026-01-28T10:48:13.289Z,
video,4,2,video#4 评论 2：希望后续更新更多进阶内容。,6,normal,2026-01-27T10:48:13.289Z,
video,4,3,video#4 评论 3：课程结构清晰，学习路线明了。,0,normal,2026-01-24T10:48:13.289Z,
video,4,4,video#4 评论 4：课程结构清晰，学习路线明了。,7,normal,2026-01-27T10:48:13.289Z,
video,10000,5,video#10000 评论 1：如果能加配套资料就更好了。,0,normal,2026-01-29T10:48:13.289Z,
video,10000,6,video#10000 评论 2：如果能加配套资料就更好了。,6,normal,2026-01-28T10:48:13.289Z,
video,10000,1,video#10000 评论 3：如果能加配套资料就更好了。,4,normal,2026-02-01T10:48:13.289Z,
video,10000,2,video#10000 评论 4：课程结构清晰，学习路线明了。,5,normal,2026-01-27T10:48:13.289Z,
video,10001,3,video#10001 评论 1：实例讲解很实用，收藏了。,4,normal,2026-01-27T10:48:13.289Z,
video,10001,4,video#10001 评论 2：重点知识点总结得不错，复习方便。,7,normal,2026-02-01T10:48:13.289Z,
video,10001,5,video#10001 评论 3：希望后续更新更多进阶内容。,1,normal,2026-01-24T10:48:13.289Z,
video,10001,6,video#10001 评论 4：实例讲解很实用，收藏了。,5,normal,2026-01-25T10:48:13.289Z,
video,10002,1,video#10002 评论 1：节奏刚好，建议再补充一点练习题。,1,normal,2026-01-22T10:48:13.289Z,
video,10002,2,video#10002 评论 2：这节课讲得很清楚，重点很明确。,0,normal,2026-01-24T10:48:13.289Z,
video,10002,3,video#10002 评论 3：讲师讲解很细，适合零基础。,0,normal,2026-01-29T10:48:13.289Z,
video,10002,4,video#10002 评论 4：这节课讲得很清楚，重点很明确。,5,normal,2026-01-24T10:48:13.289Z,
video,10003,5,video#10003 评论 1：这节课讲得很清楚，重点很明确。,6,normal,2026-01-23T10:48:13.289Z,
video,10003,6,video#10003 评论 2：重点知识点总结得不错，复习方便。,6,normal,2026-02-01T10:48:13.289Z,
video,10003,1,video#10003 评论 3：案例很贴近实际，学完能直接上手。,2,normal,2026-01-27T10:48:13.289Z,
video,10003,2,video#10003 评论 4：这节课讲得很清楚，重点很明确。,5,normal,2026-02-03T10:48:13.289Z,
video,10004,3,video#10004 评论 1：内容有深度但不晦涩，体验很好。,4,normal,2026-01-26T10:48:13.289Z,
video,10004,4,video#10004 评论 2：如果能加配套资料就更好了。,3,normal,2026-02-01T10:48:13.289Z,
video,10004,5,video#10004 评论 3：课程结构清晰，学习路线明了。,3,normal,2026-02-01T10:48:13.289Z,
video,10004,6,video#10004 评论 4：节奏刚好，建议再补充一点练习题。,3,normal,2026-02-02T10:48:13.289Z,
video,10005,1,video#10005 评论 1：重点知识点总结得不错，复习方便。,2,normal,2026-01-25T10:48:13.289Z,
video,10005,2,video#10005 评论 2：节奏刚好，建议再补充一点练习题。,7,normal,2026-02-02T10:48:13.289Z,
video,10005,3,video#10005 评论 3：内容有深度但不晦涩，体验很好。,7,normal,2026-01-26T10:48:13.289Z,
video,10005,4,video#10005 评论 4：内容有深度但不晦涩，体验很好。,4,normal,2026-01-22T10:48:13.289Z,
video,10006,5,video#10006 评论 1：课程结构清晰，学习路线明了。,3,normal,2026-01-25T10:48:13.289Z,
video,10006,6,video#10006 评论 2：课程结构清晰，学习路线明了。,2,normal,2026-02-02T10:48:13.289Z,
video,10006,1,video#10006 评论 3：希望后续更新更多进阶内容。,3,normal,2026-01-25T10:48:13.289Z,
video,10006,2,video#10006 评论 4：内容有深度但不晦涩，体验很好。,1,normal,2026-01-22T10:48:13.289Z,
video,10007,3,video#10007 评论 1：实例讲解很实用，收藏了。,0,normal,2026-01-29T10:48:13.289Z,
video,10007,4,video#10007 评论 2：案例很贴近实际，学完能直接上手。,6,normal,2026-01-28T10:48:13.289Z,
video,10007,5,video#10007 评论 3：希望后续更新更多进阶内容。,0,normal,2026-02-02T10:48:13.289Z,
video,10007,6,video#10007 评论 4：重点知识点总结得不错，复习方便。,7,normal,2026-01-31T10:48:13.289Z,
video,10008,1,video#10008 评论 1：内容有深度但不晦涩，体验很好。,5,normal,2026-02-01T10:48:13.289Z,
video,10008,2,video#10008 评论 2：课程结构清晰，学习路线明了。,6,normal,2026-01-31T10:48:13.289Z,
video,10008,3,video#10008 评论 3：重点知识点总结得不错，复习方便。,4,normal,2026-01-26T10:48:13.289Z,
video,10008,4,video#10008 评论 4：实例讲解很实用，收藏了。,6,normal,2026-02-02T10:48:13.289Z,
video,10009,5,video#10009 评论 1：课程结构清晰，学习路线明了。,7,normal,2026-01-29T10:48:13.289Z,
